"","XenaHosts","XenaHostNames","XenaCohorts","XenaDatasets","SampleCount","DataSubtype","Label","Type","AnatomicalOrigin","SampleType","Tags","ProbeMap","LongTitle","Citation","Version","Unit","Platform"
"1262","https://gdc.xenahubs.net","gdcHub","GDC TCGA Rectal Cancer (READ)","TCGA-READ.htseq_fpkm.tsv",177,"gene expression RNAseq","HTSeq - FPKM","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-20-2019","log2(fpkm+1)","Illumina"
"1263","https://gdc.xenahubs.net","gdcHub","GDC TCGA Rectal Cancer (READ)","TCGA-READ.htseq_fpkm-uq.tsv",177,"gene expression RNAseq","HTSeq - FPKM-UQ","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-20-2019","log2(fpkm-uq+1)","Illumina"
"1264","https://gdc.xenahubs.net","gdcHub","GDC TCGA Rectal Cancer (READ)","TCGA-READ.masked_cnv.tsv",166,"copy number","Masked Copy Number Segment","genomicSegment","","","",NA,NA,NA,"07-20-2019","log2(copy-number/2)","Affymetrix SNP 6.0"
"1265","https://gdc.xenahubs.net","gdcHub","GDC TCGA Rectal Cancer (READ)","TCGA-READ.methylation27.tsv",73,"DNA methylation","Illumina Human Methylation 27","genomicMatrix","","","","illuminaMethyl27_hg38_GDC",NA,NA,"07-20-2019","beta value","Illumina Human Methylation 27"
"1266","https://gdc.xenahubs.net","gdcHub","GDC TCGA Rectal Cancer (READ)","TCGA-READ.methylation450.tsv",106,"DNA methylation","Illumina Human Methylation 450","genomicMatrix","","","","illuminaMethyl450_hg38_GDC",NA,NA,"07-20-2019","beta value","Illumina Human Methylation 450"
"1267","https://gdc.xenahubs.net","gdcHub","GDC TCGA Rectal Cancer (READ)","TCGA-READ.mirna.tsv",165,"stem loop expression","miRNA Expression Quantification","genomicMatrix","","","",NA,NA,NA,"07-20-2019","log2(RPM+1)","Illumina"
"1268","https://gdc.xenahubs.net","gdcHub","GDC TCGA Rectal Cancer (READ)","TCGA-READ.muse_snv.tsv",136,"somatic mutation (SNPs and small INDELs)","MuSE Variant Aggregation and Masking","mutationVector","","","",NA,NA,NA,"07-20-2019",NA,"Illumina"
"1269","https://gdc.xenahubs.net","gdcHub","GDC TCGA Rectal Cancer (READ)","TCGA-READ.mutect2_snv.tsv",137,"somatic mutation (SNPs and small INDELs)","MuTect2 Variant Aggregation and Masking","mutationVector","","","",NA,NA,NA,"07-20-2019",NA,"Illumina"
"1270","https://gdc.xenahubs.net","gdcHub","GDC TCGA Rectal Cancer (READ)","TCGA-READ.somaticsniper_snv.tsv",137,"somatic mutation (SNPs and small INDELs)","SomaticSniper Variant Aggregation and Masking","mutationVector","","","",NA,NA,NA,"07-20-2019",NA,"Illumina"
"1271","https://gdc.xenahubs.net","gdcHub","GDC TCGA Rectal Cancer (READ)","TCGA-READ.survival.tsv",178,"phenotype","survival data","clinicalMatrix","","","",NA,NA,NA,"07-20-2019",NA,NA
"1272","https://gdc.xenahubs.net","gdcHub","GDC TCGA Rectal Cancer (READ)","TCGA-READ.varscan2_snv.tsv",136,"somatic mutation (SNPs and small INDELs)","VarScan2 Variant Aggregation and Masking","mutationVector","","","",NA,NA,NA,"07-20-2019",NA,"Illumina"
"1273","https://gdc.xenahubs.net","gdcHub","GDC TCGA Pheochromocytoma & Paraganglioma (PCPG)","TCGA-PCPG.cnv.tsv",183,"copy number","Copy Number Segment","genomicSegment","","","",NA,NA,NA,"07-20-2019","log2(copy-number/2)","Affymetrix SNP 6.0"
"1274","https://gdc.xenahubs.net","gdcHub","GDC TCGA Pheochromocytoma & Paraganglioma (PCPG)","TCGA-PCPG.GDC_phenotype.tsv",189,"phenotype","Phenotype","clinicalMatrix","","","",NA,NA,NA,"08-07-2019",NA,NA
"1275","https://gdc.xenahubs.net","gdcHub","GDC TCGA Pheochromocytoma & Paraganglioma (PCPG)","TCGA-PCPG.gistic.tsv",169,"copy number (gene-level)","GISTIC - focal score by gene","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-20-2019","Gistic2 copy number","Illumina"
"1276","https://gdc.xenahubs.net","gdcHub","GDC TCGA Pheochromocytoma & Paraganglioma (PCPG)","TCGA-PCPG.htseq_counts.tsv",186,"gene expression RNAseq","HTSeq - Counts","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-20-2019","log2(count+1)","Illumina"
"1277","https://gdc.xenahubs.net","gdcHub","GDC TCGA Pheochromocytoma & Paraganglioma (PCPG)","TCGA-PCPG.htseq_fpkm.tsv",186,"gene expression RNAseq","HTSeq - FPKM","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-20-2019","log2(fpkm+1)","Illumina"
"1278","https://gdc.xenahubs.net","gdcHub","GDC TCGA Pheochromocytoma & Paraganglioma (PCPG)","TCGA-PCPG.htseq_fpkm-uq.tsv",186,"gene expression RNAseq","HTSeq - FPKM-UQ","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-20-2019","log2(fpkm-uq+1)","Illumina"
"1279","https://gdc.xenahubs.net","gdcHub","GDC TCGA Pheochromocytoma & Paraganglioma (PCPG)","TCGA-PCPG.masked_cnv.tsv",183,"copy number","Masked Copy Number Segment","genomicSegment","","","",NA,NA,NA,"07-20-2019","log2(copy-number/2)","Affymetrix SNP 6.0"
"1280","https://gdc.xenahubs.net","gdcHub","GDC TCGA Pheochromocytoma & Paraganglioma (PCPG)","TCGA-PCPG.methylation450.tsv",187,"DNA methylation","Illumina Human Methylation 450","genomicMatrix","","","","illuminaMethyl450_hg38_GDC",NA,NA,"07-20-2019","beta value","Illumina Human Methylation 450"
"1281","https://gdc.xenahubs.net","gdcHub","GDC TCGA Pheochromocytoma & Paraganglioma (PCPG)","TCGA-PCPG.mirna.tsv",187,"stem loop expression","miRNA Expression Quantification","genomicMatrix","","","",NA,NA,NA,"07-20-2019","log2(RPM+1)","Illumina"
"1282","https://gdc.xenahubs.net","gdcHub","GDC TCGA Pheochromocytoma & Paraganglioma (PCPG)","TCGA-PCPG.muse_snv.tsv",176,"somatic mutation (SNPs and small INDELs)","MuSE Variant Aggregation and Masking","mutationVector","","","",NA,NA,NA,"07-20-2019",NA,"Illumina"
"1283","https://gdc.xenahubs.net","gdcHub","GDC TCGA Pheochromocytoma & Paraganglioma (PCPG)","TCGA-PCPG.mutect2_snv.tsv",179,"somatic mutation (SNPs and small INDELs)","MuTect2 Variant Aggregation and Masking","mutationVector","","","",NA,NA,NA,"07-20-2019",NA,"Illumina"
"1284","https://gdc.xenahubs.net","gdcHub","GDC TCGA Pheochromocytoma & Paraganglioma (PCPG)","TCGA-PCPG.somaticsniper_snv.tsv",175,"somatic mutation (SNPs and small INDELs)","SomaticSniper Variant Aggregation and Masking","mutationVector","","","",NA,NA,NA,"07-20-2019",NA,"Illumina"
"1285","https://gdc.xenahubs.net","gdcHub","GDC TCGA Pheochromocytoma & Paraganglioma (PCPG)","TCGA-PCPG.survival.tsv",189,"phenotype","survival data","clinicalMatrix","","","",NA,NA,NA,"07-20-2019",NA,NA
"1286","https://gdc.xenahubs.net","gdcHub","GDC TCGA Pheochromocytoma & Paraganglioma (PCPG)","TCGA-PCPG.varscan2_snv.tsv",178,"somatic mutation (SNPs and small INDELs)","VarScan2 Variant Aggregation and Masking","mutationVector","","","",NA,NA,NA,"07-20-2019",NA,"Illumina"
"1287","https://gdc.xenahubs.net","gdcHub","GDC TARGET-CCSK","TARGET-CCSK.clinical.tsv",27,"phenotype","Phenotype","clinicalMatrix","","","",NA,NA,NA,"07-23-2019",NA,NA
"1288","https://gdc.xenahubs.net","gdcHub","GDC TARGET-CCSK","TARGET-CCSK.htseq_counts.tsv",13,"gene expression RNAseq","HTSeq - Counts","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-23-2019","log2(count+1)","Illumina"
"1289","https://gdc.xenahubs.net","gdcHub","GDC TARGET-CCSK","TARGET-CCSK.htseq_fpkm.tsv",13,"gene expression RNAseq","HTSeq - FPKM","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-23-2019","log2(fpkm+1)","Illumina"
"1290","https://gdc.xenahubs.net","gdcHub","GDC TARGET-CCSK","TARGET-CCSK.htseq_fpkm-uq.tsv",13,"gene expression RNAseq","HTSeq - FPKM-UQ","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-23-2019","log2(fpkm-uq+1)","Illumina"
"1291","https://gdc.xenahubs.net","gdcHub","GDC TARGET-CCSK","TARGET-CCSK.star_counts.tsv",13,"gene expression RNAseq","STAR - Counts","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-23-2019","log2(count+1)","Illumina"
"1292","https://gdc.xenahubs.net","gdcHub","GDC TARGET-CCSK","TARGET-CCSK.survival.tsv",19,"phenotype","survival data","clinicalMatrix","","","",NA,NA,NA,"07-23-2019",NA,NA
"1293","https://gdc.xenahubs.net","gdcHub","GDC TCGA Sarcoma (SARC)","TCGA-SARC.cnv.tsv",264,"copy number","Copy Number Segment","genomicSegment","","","",NA,NA,NA,"07-20-2019","log2(copy-number/2)","Affymetrix SNP 6.0"
"1294","https://gdc.xenahubs.net","gdcHub","GDC TCGA Sarcoma (SARC)","TCGA-SARC.GDC_phenotype.tsv",290,"phenotype","Phenotype","clinicalMatrix","","","",NA,NA,NA,"08-07-2019",NA,NA
"1295","https://gdc.xenahubs.net","gdcHub","GDC TCGA Sarcoma (SARC)","TCGA-SARC.gistic.tsv",264,"copy number (gene-level)","GISTIC - focal score by gene","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-20-2019","Gistic2 copy number","Illumina"
"1296","https://gdc.xenahubs.net","gdcHub","GDC TCGA Sarcoma (SARC)","TCGA-SARC.htseq_counts.tsv",265,"gene expression RNAseq","HTSeq - Counts","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-20-2019","log2(count+1)","Illumina"
"1297","https://gdc.xenahubs.net","gdcHub","GDC TCGA Sarcoma (SARC)","TCGA-SARC.htseq_fpkm.tsv",265,"gene expression RNAseq","HTSeq - FPKM","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-20-2019","log2(fpkm+1)","Illumina"
"1298","https://gdc.xenahubs.net","gdcHub","GDC TCGA Sarcoma (SARC)","TCGA-SARC.htseq_fpkm-uq.tsv",265,"gene expression RNAseq","HTSeq - FPKM-UQ","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-20-2019","log2(fpkm-uq+1)","Illumina"
"1299","https://gdc.xenahubs.net","gdcHub","GDC TCGA Sarcoma (SARC)","TCGA-SARC.masked_cnv.tsv",264,"copy number","Masked Copy Number Segment","genomicSegment","","","",NA,NA,NA,"07-20-2019","log2(copy-number/2)","Affymetrix SNP 6.0"
"1300","https://gdc.xenahubs.net","gdcHub","GDC TCGA Sarcoma (SARC)","TCGA-SARC.methylation450.tsv",269,"DNA methylation","Illumina Human Methylation 450","genomicMatrix","","","","illuminaMethyl450_hg38_GDC",NA,NA,"07-20-2019","beta value","Illumina Human Methylation 450"
"1301","https://gdc.xenahubs.net","gdcHub","GDC TCGA Sarcoma (SARC)","TCGA-SARC.mirna.tsv",263,"stem loop expression","miRNA Expression Quantification","genomicMatrix","","","",NA,NA,NA,"07-20-2019","log2(RPM+1)","Illumina"
"1302","https://gdc.xenahubs.net","gdcHub","GDC TCGA Sarcoma (SARC)","TCGA-SARC.muse_snv.tsv",236,"somatic mutation (SNPs and small INDELs)","MuSE Variant Aggregation and Masking","mutationVector","","","",NA,NA,NA,"07-20-2019",NA,"Illumina"
"1303","https://gdc.xenahubs.net","gdcHub","GDC TCGA Sarcoma (SARC)","TCGA-SARC.mutect2_snv.tsv",237,"somatic mutation (SNPs and small INDELs)","MuTect2 Variant Aggregation and Masking","mutationVector","","","",NA,NA,NA,"07-20-2019",NA,"Illumina"
"1304","https://gdc.xenahubs.net","gdcHub","GDC TCGA Sarcoma (SARC)","TCGA-SARC.somaticsniper_snv.tsv",237,"somatic mutation (SNPs and small INDELs)","SomaticSniper Variant Aggregation and Masking","mutationVector","","","",NA,NA,NA,"07-20-2019",NA,"Illumina"
"1305","https://gdc.xenahubs.net","gdcHub","GDC TCGA Sarcoma (SARC)","TCGA-SARC.survival.tsv",287,"phenotype","survival data","clinicalMatrix","","","",NA,NA,NA,"07-20-2019",NA,NA
"1306","https://gdc.xenahubs.net","gdcHub","GDC TCGA Sarcoma (SARC)","TCGA-SARC.varscan2_snv.tsv",237,"somatic mutation (SNPs and small INDELs)","VarScan2 Variant Aggregation and Masking","mutationVector","","","",NA,NA,NA,"07-20-2019",NA,"Illumina"
"1307","https://gdc.xenahubs.net","gdcHub","GDC TCGA Large B-cell Lymphoma (DLBC)","TCGA-DLBC.cnv.tsv",48,"copy number","Copy Number Segment","genomicSegment","","","",NA,NA,NA,"07-19-2019","log2(copy-number/2)","Affymetrix SNP 6.0"
"1308","https://gdc.xenahubs.net","gdcHub","GDC TCGA Large B-cell Lymphoma (DLBC)","TCGA-DLBC.GDC_phenotype.tsv",52,"phenotype","Phenotype","clinicalMatrix","","","",NA,NA,NA,"08-07-2019",NA,NA
"1309","https://gdc.xenahubs.net","gdcHub","GDC TCGA Large B-cell Lymphoma (DLBC)","TCGA-DLBC.gistic.tsv",48,"copy number (gene-level)","GISTIC - focal score by gene","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-19-2019","Gistic2 copy number","Illumina"
"1310","https://gdc.xenahubs.net","gdcHub","GDC TCGA Large B-cell Lymphoma (DLBC)","TCGA-DLBC.htseq_counts.tsv",48,"gene expression RNAseq","HTSeq - Counts","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-19-2019","log2(count+1)","Illumina"
"1311","https://gdc.xenahubs.net","gdcHub","GDC TCGA Large B-cell Lymphoma (DLBC)","TCGA-DLBC.htseq_fpkm.tsv",48,"gene expression RNAseq","HTSeq - FPKM","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-19-2019","log2(fpkm+1)","Illumina"
"1312","https://gdc.xenahubs.net","gdcHub","GDC TCGA Large B-cell Lymphoma (DLBC)","TCGA-DLBC.htseq_fpkm-uq.tsv",48,"gene expression RNAseq","HTSeq - FPKM-UQ","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-19-2019","log2(fpkm-uq+1)","Illumina"
"1313","https://gdc.xenahubs.net","gdcHub","GDC TCGA Large B-cell Lymphoma (DLBC)","TCGA-DLBC.masked_cnv.tsv",48,"copy number","Masked Copy Number Segment","genomicSegment","","","",NA,NA,NA,"07-19-2019","log2(copy-number/2)","Affymetrix SNP 6.0"
"1314","https://gdc.xenahubs.net","gdcHub","GDC TCGA Large B-cell Lymphoma (DLBC)","TCGA-DLBC.methylation450.tsv",48,"DNA methylation","Illumina Human Methylation 450","genomicMatrix","","","","illuminaMethyl450_hg38_GDC",NA,NA,"07-19-2019","beta value","Illumina Human Methylation 450"
"1315","https://gdc.xenahubs.net","gdcHub","GDC TCGA Large B-cell Lymphoma (DLBC)","TCGA-DLBC.mirna.tsv",47,"stem loop expression","miRNA Expression Quantification","genomicMatrix","","","",NA,NA,NA,"07-19-2019","log2(RPM+1)","Illumina"
"1316","https://gdc.xenahubs.net","gdcHub","GDC TCGA Large B-cell Lymphoma (DLBC)","TCGA-DLBC.muse_snv.tsv",37,"somatic mutation (SNPs and small INDELs)","MuSE Variant Aggregation and Masking","mutationVector","","","",NA,NA,NA,"07-19-2019",NA,"Illumina"
"1317","https://gdc.xenahubs.net","gdcHub","GDC TCGA Large B-cell Lymphoma (DLBC)","TCGA-DLBC.mutect2_snv.tsv",37,"somatic mutation (SNPs and small INDELs)","MuTect2 Variant Aggregation and Masking","mutationVector","","","",NA,NA,NA,"07-19-2019",NA,"Illumina"
"1318","https://gdc.xenahubs.net","gdcHub","GDC TCGA Large B-cell Lymphoma (DLBC)","TCGA-DLBC.somaticsniper_snv.tsv",37,"somatic mutation (SNPs and small INDELs)","SomaticSniper Variant Aggregation and Masking","mutationVector","","","",NA,NA,NA,"07-19-2019",NA,"Illumina"
"1319","https://gdc.xenahubs.net","gdcHub","GDC TCGA Large B-cell Lymphoma (DLBC)","TCGA-DLBC.survival.tsv",51,"phenotype","survival data","clinicalMatrix","","","",NA,NA,NA,"07-19-2019",NA,NA
"1320","https://gdc.xenahubs.net","gdcHub","GDC TCGA Large B-cell Lymphoma (DLBC)","TCGA-DLBC.varscan2_snv.tsv",37,"somatic mutation (SNPs and small INDELs)","VarScan2 Variant Aggregation and Masking","mutationVector","","","",NA,NA,NA,"07-19-2019",NA,"Illumina"
"1321","https://gdc.xenahubs.net","gdcHub","GDC TCGA Prostate Cancer (PRAD)","TCGA-PRAD.cnv.tsv",502,"copy number","Copy Number Segment","genomicSegment","","","",NA,NA,NA,"07-20-2019","log2(copy-number/2)","Affymetrix SNP 6.0"
"1322","https://gdc.xenahubs.net","gdcHub","GDC TCGA Prostate Cancer (PRAD)","TCGA-PRAD.GDC_phenotype.tsv",623,"phenotype","Phenotype","clinicalMatrix","","","",NA,NA,NA,"08-07-2019",NA,NA
"1323","https://gdc.xenahubs.net","gdcHub","GDC TCGA Prostate Cancer (PRAD)","TCGA-PRAD.gistic.tsv",502,"copy number (gene-level)","GISTIC - focal score by gene","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-20-2019","Gistic2 copy number","Illumina"
"1324","https://gdc.xenahubs.net","gdcHub","GDC TCGA Prostate Cancer (PRAD)","TCGA-PRAD.htseq_counts.tsv",551,"gene expression RNAseq","HTSeq - Counts","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-20-2019","log2(count+1)","Illumina"
"1325","https://gdc.xenahubs.net","gdcHub","GDC TCGA Prostate Cancer (PRAD)","TCGA-PRAD.htseq_fpkm.tsv",551,"gene expression RNAseq","HTSeq - FPKM","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-20-2019","log2(fpkm+1)","Illumina"
"1326","https://gdc.xenahubs.net","gdcHub","GDC TCGA Prostate Cancer (PRAD)","TCGA-PRAD.htseq_fpkm-uq.tsv",551,"gene expression RNAseq","HTSeq - FPKM-UQ","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-20-2019","log2(fpkm-uq+1)","Illumina"
"1327","https://gdc.xenahubs.net","gdcHub","GDC TCGA Prostate Cancer (PRAD)","TCGA-PRAD.masked_cnv.tsv",502,"copy number","Masked Copy Number Segment","genomicSegment","","","",NA,NA,NA,"07-20-2019","log2(copy-number/2)","Affymetrix SNP 6.0"
"1328","https://gdc.xenahubs.net","gdcHub","GDC TCGA Prostate Cancer (PRAD)","TCGA-PRAD.methylation450.tsv",553,"DNA methylation","Illumina Human Methylation 450","genomicMatrix","","","","illuminaMethyl450_hg38_GDC",NA,NA,"07-20-2019","beta value","Illumina Human Methylation 450"
"1329","https://gdc.xenahubs.net","gdcHub","GDC TCGA Prostate Cancer (PRAD)","TCGA-PRAD.mirna.tsv",551,"stem loop expression","miRNA Expression Quantification","genomicMatrix","","","",NA,NA,NA,"07-20-2019","log2(RPM+1)","Illumina"
"1330","https://gdc.xenahubs.net","gdcHub","GDC TCGA Prostate Cancer (PRAD)","TCGA-PRAD.muse_snv.tsv",480,"somatic mutation (SNPs and small INDELs)","MuSE Variant Aggregation and Masking","mutationVector","","","",NA,NA,NA,"07-20-2019",NA,"Illumina"
"1331","https://gdc.xenahubs.net","gdcHub","GDC TCGA Prostate Cancer (PRAD)","TCGA-PRAD.mutect2_snv.tsv",495,"somatic mutation (SNPs and small INDELs)","MuTect2 Variant Aggregation and Masking","mutationVector","","","",NA,NA,NA,"07-20-2019",NA,"Illumina"
"1332","https://gdc.xenahubs.net","gdcHub","GDC TCGA Prostate Cancer (PRAD)","TCGA-PRAD.somaticsniper_snv.tsv",465,"somatic mutation (SNPs and small INDELs)","SomaticSniper Variant Aggregation and Masking","mutationVector","","","",NA,NA,NA,"07-20-2019",NA,"Illumina"
"1333","https://gdc.xenahubs.net","gdcHub","GDC TCGA Prostate Cancer (PRAD)","TCGA-PRAD.survival.tsv",623,"phenotype","survival data","clinicalMatrix","","","",NA,NA,NA,"07-20-2019",NA,NA
"1334","https://gdc.xenahubs.net","gdcHub","GDC TCGA Prostate Cancer (PRAD)","TCGA-PRAD.varscan2_snv.tsv",484,"somatic mutation (SNPs and small INDELs)","VarScan2 Variant Aggregation and Masking","mutationVector","","","",NA,NA,NA,"07-20-2019",NA,"Illumina"
"1335","https://gdc.xenahubs.net","gdcHub","GDC TCGA Acute Myeloid Leukemia (LAML)","TCGA-LAML.cnv.tsv",200,"copy number","Copy Number Segment","genomicSegment","","","",NA,NA,NA,"07-19-2019","log2(copy-number/2)","Affymetrix SNP 6.0"
"1336","https://gdc.xenahubs.net","gdcHub","GDC TCGA Acute Myeloid Leukemia (LAML)","TCGA-LAML.GDC_phenotype.tsv",697,"phenotype","Phenotype","clinicalMatrix","","","",NA,NA,NA,"08-07-2019",NA,NA
"1337","https://gdc.xenahubs.net","gdcHub","GDC TCGA Acute Myeloid Leukemia (LAML)","TCGA-LAML.gistic.tsv",194,"copy number (gene-level)","GISTIC - focal score by gene","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-19-2019","Gistic2 copy number","Illumina"
"1338","https://gdc.xenahubs.net","gdcHub","GDC TCGA Acute Myeloid Leukemia (LAML)","TCGA-LAML.htseq_counts.tsv",151,"gene expression RNAseq","HTSeq - Counts","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-19-2019","log2(count+1)","Illumina"
"1339","https://gdc.xenahubs.net","gdcHub","GDC TCGA Acute Myeloid Leukemia (LAML)","TCGA-LAML.htseq_fpkm.tsv",151,"gene expression RNAseq","HTSeq - FPKM","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-19-2019","log2(fpkm+1)","Illumina"
"1340","https://gdc.xenahubs.net","gdcHub","GDC TCGA Acute Myeloid Leukemia (LAML)","TCGA-LAML.htseq_fpkm-uq.tsv",151,"gene expression RNAseq","HTSeq - FPKM-UQ","genomicMatrix","","","","gencode.v22.annotation.gene.probeMap",NA,NA,"07-19-2019","log2(fpkm-uq+1)","Illumina"
"1341","https://gdc.xenahubs.net","gdcHub","GDC TCGA Acute Myeloid Leukemia (LAML)","TCGA-LAML.masked_cnv.tsv",200,"copy number","Masked Copy Number Segment","genomicSegment","","","",NA,NA,NA,"07-19-2019","log2(copy-number/2)","Affymetrix SNP 6.0"
"1342","https://gdc.xenahubs.net","gdcHub","GDC TCGA Acute Myeloid Leukemia (LAML)","TCGA-LAML.methylation27.tsv",140,"DNA methylation","Illumina Human Methylation 27","genomicMatrix","","","","illuminaMethyl27_hg38_GDC",NA,NA,"07-19-2019","beta value","Illumina Human Methylation 27"
"1343","https://gdc.xenahubs.net","gdcHub","GDC TCGA Acute Myeloid Leukemia (LAML)","TCGA-LAML.methylation450.tsv",140,"DNA methylation","Illumina Human Methylation 450","genomicMatrix","","","","illuminaMethyl450_hg38_GDC",NA,NA,"07-19-2019","beta value","Illumina Human Methylation 450"
"1344","https://gdc.xenahubs.net","gdcHub","GDC TCGA Acute Myeloid Leukemia (LAML)","TCGA-LAML.mirna.tsv",188,"stem loop expression","miRNA Expression Quantification","genomicMatrix","","","",NA,NA,NA,"07-19-2019","log2(RPM+1)","Illumina"
